Time[s],,é©å»î‰är-X,é©å»î‰är-Y,ïWèÄî‰är-X,ïWèÄî‰är-Y,CH5(Max)[V],CH6(Max)[V]
117.55 ,0.452 ,-0.0100 ,-0.0550 ,-0.0225 ,-0.4050 ,3.0063 ,0.0125 
117.60 ,0.452 ,-0.0100 ,-0.0550 ,-0.0225 ,-0.4075 ,3.0063 ,0.0125 
117.65 ,0.449 ,-0.0075 ,-0.0550 ,-0.0200 ,-0.4075 ,3.0125 ,0.0125 
117.70 ,0.449 ,-0.0050 ,-0.0550 ,-0.0225 ,-0.4050 ,3.0125 ,0.0125 
117.75 ,0.449 ,-0.0075 ,-0.0550 ,-0.0200 ,-0.4025 ,3.0125 ,0.0188 
117.80 ,0.449 ,-0.0050 ,-0.0525 ,-0.0200 ,-0.4025 ,3.0125 ,0.0125 
117.85 ,0.449 ,-0.0050 ,-0.0550 ,-0.0200 ,-0.4025 ,3.0125 ,0.0125 
117.90 ,0.449 ,-0.0075 ,-0.0550 ,-0.0225 ,-0.4050 ,3.0125 ,0.0125 
117.95 ,0.449 ,-0.0050 ,-0.0550 ,-0.0200 ,-0.4075 ,3.0125 ,0.0125 
118.00 ,0.449 ,-0.0050 ,-0.0525 ,-0.0225 ,-0.4075 ,3.0125 ,0.0125 
118.05 ,0.449 ,-0.0050 ,-0.0525 ,-0.0225 ,-0.4050 ,3.0125 ,0.0125 
118.10 ,0.445 ,-0.0050 ,-0.0525 ,-0.0225 ,-0.4025 ,3.0188 ,0.0063 
118.15 ,0.449 ,-0.0050 ,-0.0500 ,-0.0225 ,-0.4050 ,3.0125 ,0.0125 
118.20 ,0.449 ,-0.0050 ,-0.0525 ,-0.0225 ,-0.4075 ,3.0125 ,0.0188 
118.25 ,0.445 ,-0.0025 ,-0.0500 ,-0.0200 ,-0.4075 ,3.0188 ,0.0188 
118.30 ,0.441 ,-0.0050 ,-0.0500 ,-0.0200 ,-0.4000 ,3.0250 ,0.0125 
118.35 ,0.441 ,-0.0050 ,-0.0500 ,-0.0200 ,-0.4000 ,3.0250 ,0.0125 
118.40 ,0.438 ,0.0000 ,-0.0525 ,-0.0200 ,-0.3950 ,3.0313 ,0.0125 
118.45 ,0.438 ,-0.0025 ,-0.0500 ,-0.0150 ,-0.3975 ,3.0313 ,0.0125 
118.50 ,0.438 ,-0.0025 ,-0.0475 ,-0.0175 ,-0.3975 ,3.0313 ,0.0125 
118.55 ,0.438 ,-0.0025 ,-0.0450 ,-0.0175 ,-0.3975 ,3.0313 ,0.0125 
118.60 ,0.434 ,0.0000 ,-0.0425 ,-0.0150 ,-0.3950 ,3.0375 ,0.0125 
118.65 ,0.434 ,0.0000 ,-0.0475 ,-0.0175 ,-0.3925 ,3.0375 ,0.0125 
118.70 ,0.434 ,0.0000 ,-0.0425 ,-0.0175 ,-0.3950 ,3.0375 ,0.0125 
118.75 ,0.430 ,0.0000 ,-0.0450 ,-0.0175 ,-0.3925 ,3.0438 ,0.0125 
118.80 ,0.430 ,0.0000 ,-0.0425 ,-0.0150 ,-0.3925 ,3.0438 ,0.0125 
118.85 ,0.430 ,0.0000 ,-0.0425 ,-0.0175 ,-0.3950 ,3.0438 ,0.0125 
118.90 ,0.430 ,0.0025 ,-0.0375 ,-0.0150 ,-0.3925 ,3.0438 ,0.0125 
118.95 ,0.430 ,0.0000 ,-0.0375 ,-0.0175 ,-0.3925 ,3.0438 ,0.0125 
119.00 ,0.426 ,-0.0025 ,-0.0350 ,-0.0175 ,-0.3900 ,3.0500 ,0.0125 
119.05 ,0.423 ,0.0000 ,-0.0325 ,-0.0150 ,-0.3925 ,3.0563 ,0.0125 
119.10 ,0.426 ,-0.0025 ,-0.0300 ,-0.0125 ,-0.3900 ,3.0500 ,0.0188 
119.15 ,0.423 ,-0.0025 ,-0.0300 ,-0.0150 ,-0.3900 ,3.0563 ,0.0125 
119.20 ,0.423 ,-0.0025 ,-0.0275 ,-0.0150 ,-0.3875 ,3.0563 ,0.0125 
119.25 ,0.423 ,-0.0025 ,-0.0275 ,-0.0125 ,-0.3850 ,3.0563 ,0.0125 
119.30 ,0.419 ,-0.0050 ,-0.0300 ,-0.0125 ,-0.3850 ,3.0625 ,0.0125 
119.35 ,0.419 ,-0.0050 ,-0.0250 ,-0.0150 ,-0.3900 ,3.0625 ,0.0063 
119.40 ,0.419 ,-0.0050 ,-0.0225 ,-0.0150 ,-0.3875 ,3.0625 ,0.0125 
119.45 ,0.419 ,-0.0075 ,-0.0200 ,-0.0125 ,-0.3850 ,3.0625 ,0.0063 
119.50 ,0.419 ,-0.0100 ,-0.0200 ,-0.0125 ,-0.3850 ,3.0625 ,0.0125 
119.55 ,0.419 ,-0.0100 ,-0.0150 ,-0.0125 ,-0.3825 ,3.0625 ,0.0125 
119.60 ,0.419 ,-0.0100 ,-0.0150 ,-0.0125 ,-0.3800 ,3.0625 ,0.0125 
119.65 ,0.415 ,-0.0100 ,-0.0150 ,-0.0125 ,-0.3800 ,3.0688 ,0.0125 
119.70 ,0.415 ,-0.0075 ,-0.0100 ,-0.0150 ,-0.3800 ,3.0688 ,0.0125 
119.75 ,0.415 ,-0.0125 ,-0.0075 ,-0.0175 ,-0.3800 ,3.0688 ,0.0125 
119.80 ,0.412 ,-0.0125 ,-0.0050 ,-0.0150 ,-0.3775 ,3.0750 ,0.0125 
119.85 ,0.412 ,-0.0150 ,-0.0025 ,-0.0175 ,-0.3750 ,3.0750 ,0.0125 
119.90 ,0.412 ,-0.0175 ,-0.0025 ,-0.0150 ,-0.3725 ,3.0750 ,0.0125 
119.95 ,0.412 ,-0.0150 ,0.0025 ,-0.0175 ,-0.3725 ,3.0750 ,0.0125 
120.00 ,0.408 ,-0.0225 ,0.0050 ,-0.0200 ,-0.3700 ,3.0813 ,0.0125 
120.05 ,0.408 ,-0.0200 ,0.0075 ,-0.0175 ,-0.3700 ,3.0813 ,0.0125 
120.10 ,0.408 ,-0.0200 ,0.0075 ,-0.0200 ,-0.3650 ,3.0813 ,0.0188 
120.15 ,0.408 ,-0.0200 ,0.0125 ,-0.0200 ,-0.3675 ,3.0813 ,0.0125 
120.20 ,0.408 ,-0.0225 ,0.0125 ,-0.0200 ,-0.3625 ,3.0813 ,0.0125 
120.25 ,0.404 ,-0.0250 ,0.0150 ,-0.0225 ,-0.3625 ,3.0875 ,0.0125 
120.30 ,0.408 ,-0.0225 ,0.0200 ,-0.0175 ,-0.3600 ,3.0813 ,0.0125 
120.35 ,0.408 ,-0.0200 ,0.0225 ,-0.0200 ,-0.3625 ,3.0813 ,0.0188 
120.40 ,0.404 ,-0.0225 ,0.0275 ,-0.0175 ,-0.3550 ,3.0875 ,0.0125 
120.45 ,0.404 ,-0.0250 ,0.0275 ,-0.0200 ,-0.3550 ,3.0875 ,0.0125 
120.50 ,0.401 ,-0.0300 ,0.0325 ,-0.0225 ,-0.3500 ,3.0938 ,0.0125 
120.55 ,0.401 ,-0.0325 ,0.0375 ,-0.0225 ,-0.3500 ,3.0938 ,0.0125 
120.60 ,0.401 ,-0.0350 ,0.0425 ,-0.0250 ,-0.3475 ,3.0938 ,0.0125 
120.65 ,0.401 ,-0.0375 ,0.0475 ,-0.0250 ,-0.3425 ,3.0938 ,0.0188 
120.70 ,0.401 ,-0.0400 ,0.0500 ,-0.0275 ,-0.3400 ,3.0938 ,0.0125 
120.75 ,0.397 ,-0.0400 ,0.0550 ,-0.0300 ,-0.3350 ,3.1000 ,0.0125 
120.80 ,0.397 ,-0.0425 ,0.0550 ,-0.0300 ,-0.3325 ,3.1000 ,0.0125 
120.85 ,0.397 ,-0.0425 ,0.0625 ,-0.0300 ,-0.3300 ,3.1000 ,0.0125 
120.90 ,0.397 ,-0.0450 ,0.0650 ,-0.0350 ,-0.3275 ,3.1000 ,0.0125 
120.95 ,0.393 ,-0.0450 ,0.0700 ,-0.0375 ,-0.3250 ,3.1063 ,0.0125 
121.00 ,0.393 ,-0.0450 ,0.0750 ,-0.0375 ,-0.3200 ,3.1063 ,0.0125 
121.05 ,0.393 ,-0.0450 ,0.0750 ,-0.0375 ,-0.3200 ,3.1063 ,0.0125 
121.10 ,0.393 ,-0.0475 ,0.0775 ,-0.0375 ,-0.3175 ,3.1063 ,0.0063 
121.15 ,0.390 ,-0.0450 ,0.0800 ,-0.0375 ,-0.3150 ,3.1125 ,0.0125 
121.20 ,0.393 ,-0.0500 ,0.0825 ,-0.0350 ,-0.3150 ,3.1063 ,0.0125 
121.25 ,0.390 ,-0.0500 ,0.0825 ,-0.0350 ,-0.3150 ,3.1125 ,0.0875 
121.30 ,0.390 ,-0.0500 ,0.0875 ,-0.0350 ,-0.3100 ,3.1125 ,0.5625 
121.35 ,0.386 ,-0.0500 ,0.0925 ,-0.0350 ,-0.3050 ,3.1188 ,0.5625 
121.40 ,0.390 ,-0.0500 ,0.0925 ,-0.0350 ,-0.3050 ,3.1125 ,0.5250 
121.45 ,0.390 ,-0.0500 ,0.0925 ,-0.0350 ,-0.3050 ,3.1125 ,0.4875 
121.50 ,0.386 ,-0.0525 ,0.0925 ,-0.0375 ,-0.3050 ,3.1188 ,0.1188 
121.55 ,0.386 ,-0.0525 ,0.0925 ,-0.0400 ,-0.3025 ,3.1188 ,0.0250 
121.60 ,0.386 ,-0.0525 ,0.0925 ,-0.0400 ,-0.2950 ,3.1188 ,0.0125 
121.65 ,0.382 ,-0.0500 ,0.0950 ,-0.0400 ,-0.2975 ,3.1250 ,0.0125 
121.70 ,0.382 ,-0.0500 ,0.0950 ,-0.0375 ,-0.2975 ,3.1250 ,0.0188 
121.75 ,0.382 ,-0.0475 ,0.0975 ,-0.0400 ,-0.2975 ,3.1250 ,0.0125 
121.80 ,0.386 ,-0.0475 ,0.0975 ,-0.0400 ,-0.2950 ,3.1188 ,0.0125 
121.85 ,0.382 ,-0.0475 ,0.0975 ,-0.0400 ,-0.2950 ,3.1250 ,0.0125 
121.90 ,0.382 ,-0.0450 ,0.0950 ,-0.0400 ,-0.2925 ,3.1250 ,0.0125 
121.95 ,0.382 ,-0.0450 ,0.0975 ,-0.0350 ,-0.2925 ,3.1250 ,0.0125 
122.00 ,0.382 ,-0.0425 ,0.1000 ,-0.0400 ,-0.2900 ,3.1250 ,0.0125 
122.05 ,0.379 ,-0.0425 ,0.0975 ,-0.0375 ,-0.2925 ,3.1313 ,0.0125 
122.10 ,0.375 ,-0.0450 ,0.0975 ,-0.0400 ,-0.2875 ,3.1375 ,0.0188 
122.15 ,0.379 ,-0.0425 ,0.0975 ,-0.0400 ,-0.2875 ,3.1313 ,0.0125 
122.20 ,0.379 ,-0.0425 ,0.0975 ,-0.0375 ,-0.2825 ,3.1313 ,0.0063 
122.25 ,0.375 ,-0.0400 ,0.0975 ,-0.0400 ,-0.2825 ,3.1375 ,0.0125 
122.30 ,0.375 ,-0.0400 ,0.0950 ,-0.0375 ,-0.2825 ,3.1375 ,0.0125 
122.35 ,0.375 ,-0.0350 ,0.0925 ,-0.0375 ,-0.2825 ,3.1375 ,0.0125 
122.40 ,0.371 ,-0.0350 ,0.0925 ,-0.0375 ,-0.2825 ,3.1438 ,0.0125 
122.45 ,0.375 ,-0.0300 ,0.0900 ,-0.0400 ,-0.2800 ,3.1375 ,0.0125 
122.50 ,0.371 ,-0.0325 ,0.0875 ,-0.0375 ,-0.2825 ,3.1438 ,0.0125 
122.55 ,0.371 ,-0.0300 ,0.0850 ,-0.0375 ,-0.2825 ,3.1438 ,0.0188 
122.60 ,0.368 ,-0.0275 ,0.0850 ,-0.0375 ,-0.2800 ,3.1500 ,0.0125 
122.65 ,0.368 ,-0.0300 ,0.0800 ,-0.0375 ,-0.2800 ,3.1500 ,0.0125 
122.70 ,0.368 ,-0.0225 ,0.0800 ,-0.0375 ,-0.2825 ,3.1500 ,0.0125 
122.75 ,0.368 ,-0.0225 ,0.0800 ,-0.0375 ,-0.2825 ,3.1500 ,0.0125 
122.80 ,0.368 ,-0.0200 ,0.0750 ,-0.0375 ,-0.2825 ,3.1500 ,0.0125 
122.85 ,0.368 ,-0.0175 ,0.0750 ,-0.0375 ,-0.2800 ,3.1500 ,0.0125 
122.90 ,0.368 ,-0.0200 ,0.0750 ,-0.0350 ,-0.2800 ,3.1500 ,0.0125 
122.95 ,0.364 ,-0.0150 ,0.0725 ,-0.0325 ,-0.2800 ,3.1563 ,0.0125 
123.00 ,0.364 ,-0.0150 ,0.0725 ,-0.0325 ,-0.2800 ,3.1563 ,0.0188 
123.05 ,0.364 ,-0.0125 ,0.0625 ,-0.0325 ,-0.2775 ,3.1563 ,0.0125 
123.10 ,0.360 ,-0.0075 ,0.0575 ,-0.0325 ,-0.2750 ,3.1625 ,0.0125 
123.15 ,0.360 ,-0.0050 ,0.0550 ,-0.0300 ,-0.2750 ,3.1625 ,0.0125 
123.20 ,0.357 ,-0.0050 ,0.0500 ,-0.0300 ,-0.2725 ,3.1688 ,0.0125 
123.25 ,0.360 ,-0.0025 ,0.0475 ,-0.0300 ,-0.2725 ,3.1625 ,0.0125 
123.30 ,0.360 ,0.0000 ,0.0400 ,-0.0275 ,-0.2700 ,3.1625 ,0.0125 
123.35 ,0.357 ,0.0000 ,0.0400 ,-0.0300 ,-0.2725 ,3.1688 ,0.0125 
123.40 ,0.357 ,0.0025 ,0.0375 ,-0.0275 ,-0.2725 ,3.1688 ,0.0125 
123.45 ,0.357 ,0.0000 ,0.0400 ,-0.0275 ,-0.2700 ,3.1688 ,0.0125 
123.50 ,0.353 ,0.0050 ,0.0350 ,-0.0275 ,-0.2700 ,3.1750 ,0.0125 
123.55 ,0.357 ,0.0050 ,0.0250 ,-0.0275 ,-0.2700 ,3.1688 ,0.0125 
123.60 ,0.353 ,0.0075 ,0.0250 ,-0.0250 ,-0.2700 ,3.1750 ,0.0125 
123.65 ,0.353 ,0.0100 ,0.0250 ,-0.0250 ,-0.2700 ,3.1750 ,0.0188 
123.70 ,0.349 ,0.0100 ,0.0175 ,-0.0225 ,-0.2675 ,3.1813 ,0.0125 
123.75 ,0.349 ,0.0100 ,0.0125 ,-0.0225 ,-0.2675 ,3.1813 ,0.0125 
123.80 ,0.349 ,0.0125 ,0.0125 ,-0.0225 ,-0.2675 ,3.1813 ,0.0125 
123.85 ,0.349 ,0.0125 ,0.0150 ,-0.0225 ,-0.2675 ,3.1813 ,0.0125 
123.90 ,0.349 ,0.0125 ,0.0125 ,-0.0225 ,-0.2675 ,3.1813 ,0.0125 
123.95 ,0.349 ,0.0125 ,0.0150 ,-0.0225 ,-0.2675 ,3.1813 ,0.0125 
124.00 ,0.346 ,0.0075 ,0.0125 ,-0.0250 ,-0.2700 ,3.1875 ,0.0188 
124.05 ,0.346 ,0.0100 ,0.0075 ,-0.0225 ,-0.2675 ,3.1875 ,0.0125 
124.10 ,0.346 ,0.0100 ,0.0025 ,-0.0225 ,-0.2675 ,3.1875 ,0.0125 
124.15 ,0.346 ,0.0125 ,0.0000 ,-0.0225 ,-0.2675 ,3.1875 ,0.0125 
124.20 ,0.346 ,0.0125 ,-0.0025 ,-0.0250 ,-0.2650 ,3.1875 ,0.0125 
124.25 ,0.342 ,0.0100 ,-0.0025 ,-0.0225 ,-0.2675 ,3.1938 ,0.0125 
124.30 ,0.342 ,0.0125 ,-0.0075 ,-0.0250 ,-0.2675 ,3.1938 ,0.0125 
124.35 ,0.342 ,0.0125 ,-0.0100 ,-0.0250 ,-0.2675 ,3.1938 ,0.0125 
124.40 ,0.342 ,0.0100 ,-0.0075 ,-0.0250 ,-0.2675 ,3.1938 ,0.0125 
124.45 ,0.338 ,0.0100 ,-0.0125 ,-0.0275 ,-0.2675 ,3.2000 ,0.0125 
124.50 ,0.342 ,0.0100 ,-0.0150 ,-0.0250 ,-0.2700 ,3.1938 ,0.0125 
124.55 ,0.338 ,0.0100 ,-0.0175 ,-0.0275 ,-0.2700 ,3.2000 ,0.0125 
124.60 ,0.338 ,0.0125 ,-0.0175 ,-0.0250 ,-0.2700 ,3.2000 ,0.0125 
124.65 ,0.338 ,0.0100 ,-0.0150 ,-0.0275 ,-0.2675 ,3.2000 ,0.0125 
124.70 ,0.342 ,0.0100 ,-0.0150 ,-0.0275 ,-0.2675 ,3.1938 ,0.0125 
124.75 ,0.338 ,0.0100 ,-0.0150 ,-0.0250 ,-0.2700 ,3.2000 ,0.0125 
124.80 ,0.338 ,0.0125 ,-0.0125 ,-0.0275 ,-0.2675 ,3.2000 ,0.0125 
124.85 ,0.338 ,0.0125 ,-0.0100 ,-0.0275 ,-0.2750 ,3.2000 ,0.0125 
124.90 ,0.342 ,0.0125 ,-0.0150 ,-0.0275 ,-0.2775 ,3.1938 ,0.0125 
124.95 ,0.338 ,0.0125 ,-0.0150 ,-0.0275 ,-0.2750 ,3.2000 ,0.0125 
125.00 ,0.338 ,0.0100 ,-0.0125 ,-0.0275 ,-0.2750 ,3.2000 ,0.0125 
125.05 ,0.338 ,0.0125 ,-0.0150 ,-0.0275 ,-0.2750 ,3.2000 ,0.0125 
125.10 ,0.338 ,0.0100 ,-0.0200 ,-0.0325 ,-0.2750 ,3.2000 ,0.0125 
125.15 ,0.338 ,0.0100 ,-0.0200 ,-0.0275 ,-0.2775 ,3.2000 ,0.0125 
125.20 ,0.335 ,0.0075 ,-0.0275 ,-0.0275 ,-0.2775 ,3.2063 ,0.0125 
125.25 ,0.338 ,0.0075 ,-0.0275 ,-0.0275 ,-0.2775 ,3.2000 ,0.0125 
125.30 ,0.335 ,0.0050 ,-0.0325 ,-0.0275 ,-0.2775 ,3.2063 ,0.0125 
125.35 ,0.335 ,0.0100 ,-0.0325 ,-0.0300 ,-0.2775 ,3.2063 ,0.0125 
125.40 ,0.335 ,0.0075 ,-0.0300 ,-0.0300 ,-0.2775 ,3.2063 ,0.0125 
125.45 ,0.335 ,0.0100 ,-0.0350 ,-0.0275 ,-0.2750 ,3.2063 ,0.0125 
125.50 ,0.335 ,0.0075 ,-0.0300 ,-0.0275 ,-0.2775 ,3.2063 ,0.0125 
125.55 ,0.335 ,0.0050 ,-0.0350 ,-0.0275 ,-0.2775 ,3.2063 ,0.0125 
125.60 ,0.331 ,0.0050 ,-0.0350 ,-0.0300 ,-0.2700 ,3.2125 ,0.0125 
125.65 ,0.331 ,0.0050 ,-0.0350 ,-0.0300 ,-0.2700 ,3.2125 ,0.0125 
125.70 ,0.331 ,0.0025 ,-0.0350 ,-0.0300 ,-0.2650 ,3.2125 ,0.0125 
125.75 ,0.327 ,0.0000 ,-0.0325 ,-0.0300 ,-0.2650 ,3.2188 ,0.0125 
125.80 ,0.327 ,0.0000 ,-0.0325 ,-0.0325 ,-0.2625 ,3.2188 ,0.0125 
125.85 ,0.324 ,-0.0025 ,-0.0375 ,-0.0325 ,-0.2625 ,3.2250 ,0.0125 
125.90 ,0.324 ,-0.0025 ,-0.0375 ,-0.0325 ,-0.2625 ,3.2250 ,0.0125 
125.95 ,0.324 ,0.0000 ,-0.0375 ,-0.0300 ,-0.2650 ,3.2250 ,0.0188 
126.00 ,0.324 ,-0.0050 ,-0.0300 ,-0.0275 ,-0.2675 ,3.2250 ,0.0125 
126.05 ,0.324 ,-0.0025 ,-0.0300 ,-0.0300 ,-0.2650 ,3.2250 ,0.0125 
126.10 ,0.324 ,-0.0025 ,-0.0325 ,-0.0275 ,-0.2650 ,3.2250 ,0.0125 
126.15 ,0.320 ,-0.0050 ,-0.0350 ,-0.0300 ,-0.2650 ,3.2313 ,0.0125 
126.20 ,0.316 ,-0.0050 ,-0.0375 ,-0.0275 ,-0.2600 ,3.2375 ,0.0125 
126.25 ,0.316 ,-0.0075 ,-0.0400 ,-0.0300 ,-0.2600 ,3.2375 ,0.0188 
126.30 ,0.316 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2600 ,3.2375 ,0.0125 
126.35 ,0.316 ,-0.0050 ,-0.0375 ,-0.0300 ,-0.2600 ,3.2375 ,0.0125 
126.40 ,0.313 ,-0.0050 ,-0.0350 ,-0.0300 ,-0.2625 ,3.2438 ,0.0125 
126.45 ,0.313 ,-0.0050 ,-0.0350 ,-0.0300 ,-0.2600 ,3.2438 ,0.0125 
126.50 ,0.309 ,-0.0050 ,-0.0350 ,-0.0300 ,-0.2600 ,3.2500 ,0.0125 
126.55 ,0.309 ,-0.0050 ,-0.0350 ,-0.0325 ,-0.2575 ,3.2500 ,0.0125 
126.60 ,0.309 ,-0.0075 ,-0.0400 ,-0.0300 ,-0.2550 ,3.2500 ,0.0125 
126.65 ,0.305 ,-0.0050 ,-0.0350 ,-0.0300 ,-0.2550 ,3.2563 ,0.0125 
126.70 ,0.305 ,-0.0075 ,-0.0350 ,-0.0300 ,-0.2575 ,3.2563 ,0.0125 
126.75 ,0.305 ,-0.0100 ,-0.0375 ,-0.0300 ,-0.2600 ,3.2563 ,0.0125 
126.80 ,0.305 ,-0.0050 ,-0.0375 ,-0.0275 ,-0.2600 ,3.2563 ,0.0125 
126.85 ,0.305 ,-0.0075 ,-0.0350 ,-0.0300 ,-0.2600 ,3.2563 ,0.0125 
126.90 ,0.305 ,-0.0100 ,-0.0375 ,-0.0300 ,-0.2600 ,3.2563 ,0.0125 
126.95 ,0.305 ,-0.0050 ,-0.0375 ,-0.0300 ,-0.2650 ,3.2563 ,0.0125 
127.00 ,0.305 ,-0.0025 ,-0.0350 ,-0.0300 ,-0.2650 ,3.2563 ,0.0125 
127.05 ,0.305 ,-0.0050 ,-0.0350 ,-0.0300 ,-0.2650 ,3.2563 ,0.0125 
127.10 ,0.301 ,-0.0050 ,-0.0350 ,-0.0300 ,-0.2650 ,3.2625 ,0.0125 
127.15 ,0.301 ,-0.0075 ,-0.0375 ,-0.0275 ,-0.2625 ,3.2625 ,0.0125 
127.20 ,0.301 ,-0.0075 ,-0.0375 ,-0.0325 ,-0.2625 ,3.2625 ,0.0125 
127.25 ,0.301 ,-0.0100 ,-0.0375 ,-0.0300 ,-0.2650 ,3.2625 ,0.0125 
127.30 ,0.301 ,-0.0075 ,-0.0375 ,-0.0325 ,-0.2675 ,3.2625 ,0.0125 
127.35 ,0.301 ,-0.0075 ,-0.0375 ,-0.0300 ,-0.2675 ,3.2625 ,0.0125 
127.40 ,0.298 ,-0.0075 ,-0.0375 ,-0.0300 ,-0.2650 ,3.2688 ,0.0125 
127.45 ,0.298 ,-0.0075 ,-0.0375 ,-0.0325 ,-0.2625 ,3.2688 ,0.0125 
127.50 ,0.294 ,-0.0050 ,-0.0400 ,-0.0325 ,-0.2600 ,3.2750 ,0.0125 
127.55 ,0.294 ,-0.0050 ,-0.0425 ,-0.0300 ,-0.2575 ,3.2750 ,0.0125 
127.60 ,0.294 ,-0.0050 ,-0.0400 ,-0.0300 ,-0.2550 ,3.2750 ,0.0125 
127.65 ,0.290 ,-0.0025 ,-0.0425 ,-0.0325 ,-0.2550 ,3.2813 ,0.0125 
127.70 ,0.290 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2550 ,3.2813 ,0.0125 
127.75 ,0.287 ,-0.0025 ,-0.0375 ,-0.0300 ,-0.2550 ,3.2875 ,0.0125 
127.80 ,0.287 ,0.0000 ,-0.0375 ,-0.0325 ,-0.2525 ,3.2875 ,0.0125 
127.85 ,0.287 ,-0.0025 ,-0.0375 ,-0.0300 ,-0.2525 ,3.2875 ,0.0125 
127.90 ,0.287 ,0.0000 ,-0.0400 ,-0.0300 ,-0.2500 ,3.2875 ,0.0125 
127.95 ,0.287 ,-0.0050 ,-0.0400 ,-0.0325 ,-0.2550 ,3.2875 ,0.0125 
128.00 ,0.283 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2500 ,3.2938 ,0.0125 
128.05 ,0.283 ,-0.0025 ,-0.0375 ,-0.0275 ,-0.2525 ,3.2938 ,0.0125 
128.10 ,0.287 ,0.0000 ,-0.0375 ,-0.0300 ,-0.2550 ,3.2875 ,0.0125 
128.15 ,0.287 ,0.0000 ,-0.0375 ,-0.0300 ,-0.2525 ,3.2875 ,0.0125 
128.20 ,0.287 ,-0.0025 ,-0.0375 ,-0.0325 ,-0.2550 ,3.2875 ,0.0125 
128.25 ,0.287 ,-0.0050 ,-0.0400 ,-0.0325 ,-0.2550 ,3.2875 ,0.0188 
128.30 ,0.283 ,0.0000 ,-0.0375 ,-0.0275 ,-0.2550 ,3.2938 ,0.0125 
128.35 ,0.283 ,0.0000 ,-0.0375 ,-0.0300 ,-0.2500 ,3.2938 ,0.0125 
128.40 ,0.283 ,0.0000 ,-0.0375 ,-0.0275 ,-0.2500 ,3.2938 ,0.0125 
128.45 ,0.283 ,0.0025 ,-0.0375 ,-0.0275 ,-0.2525 ,3.2938 ,0.0125 
128.50 ,0.283 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2500 ,3.2938 ,0.0125 
128.55 ,0.283 ,-0.0050 ,-0.0400 ,-0.0325 ,-0.2525 ,3.2938 ,0.0125 
128.60 ,0.283 ,-0.0025 ,-0.0400 ,-0.0325 ,-0.2500 ,3.2938 ,0.0125 
128.65 ,0.283 ,0.0000 ,-0.0400 ,-0.0325 ,-0.2525 ,3.2938 ,0.0125 
128.70 ,0.276 ,-0.0025 ,-0.0400 ,-0.0325 ,-0.2450 ,3.3063 ,0.0125 
128.75 ,0.276 ,-0.0025 ,-0.0375 ,-0.0300 ,-0.2475 ,3.3063 ,0.0188 
128.80 ,0.276 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2475 ,3.3063 ,0.0125 
128.85 ,0.268 ,-0.0050 ,-0.0400 ,-0.0275 ,-0.2475 ,3.3188 ,0.0125 
128.90 ,0.272 ,-0.0050 ,-0.0400 ,-0.0300 ,-0.2450 ,3.3125 ,0.0125 
128.95 ,0.272 ,-0.0025 ,-0.0375 ,-0.0300 ,-0.2450 ,3.3125 ,0.0125 
129.00 ,0.272 ,-0.0025 ,-0.0375 ,-0.0300 ,-0.2475 ,3.3125 ,0.0125 
129.05 ,0.268 ,0.0000 ,-0.0400 ,-0.0300 ,-0.2425 ,3.3188 ,0.0125 
129.10 ,0.268 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2450 ,3.3188 ,0.0125 
129.15 ,0.268 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2450 ,3.3188 ,0.0125 
129.20 ,0.265 ,-0.0025 ,-0.0425 ,-0.0300 ,-0.2450 ,3.3250 ,0.0188 
129.25 ,0.268 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2425 ,3.3188 ,0.0063 
129.30 ,0.268 ,-0.0025 ,-0.0375 ,-0.0325 ,-0.2450 ,3.3188 ,0.0125 
129.35 ,0.265 ,-0.0025 ,-0.0400 ,-0.0300 ,-0.2425 ,3.3250 ,0.0125 
129.40 ,0.261 ,-0.0025 ,-0.0400 ,-0.0275 ,-0.2450 ,3.3313 ,0.0125 
129.45 ,0.265 ,0.0025 ,-0.0375 ,-0.0300 ,-0.2425 ,3.3250 ,0.0188 
129.50 ,0.261 ,0.0025 ,-0.0400 ,-0.0275 ,-0.2425 ,3.3313 ,0.0125 
129.55 ,0.257 ,0.0025 ,-0.0400 ,-0.0275 ,-0.2400 ,3.3375 ,0.0125 
129.60 ,0.254 ,0.0050 ,-0.0375 ,-0.0275 ,-0.2425 ,3.3438 ,0.0063 
129.65 ,0.254 ,0.0075 ,-0.0375 ,-0.0275 ,-0.2400 ,3.3438 ,0.0125 
129.70 ,0.250 ,0.0075 ,-0.0375 ,-0.0275 ,-0.2425 ,3.3500 ,0.0125 
129.75 ,0.250 ,0.0075 ,-0.0350 ,-0.0250 ,-0.2425 ,3.3500 ,0.0125 
129.80 ,0.246 ,0.0075 ,-0.0350 ,-0.0250 ,-0.2400 ,3.3563 ,0.0188 
129.85 ,0.246 ,0.0050 ,-0.0325 ,-0.0275 ,-0.2425 ,3.3563 ,0.0125 
